match_id,date,time,home_team,away_team,home_score,away_score,stadium,city,round,referee_name,attendance,season_label,season_start_year,season_end_year,stage,source_file
57,06.11.2013,15:30,Al Orubah,Al-Shoalah,2,2,,,9,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
58,06.11.2013,19:45,Najran,Al-Hilal,0,1,,,9,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
59,06.11.2013,19:45,Al-Raed,Al-Faisaly,1,0,,,9,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
60,06.11.2013,19:45,Al-Nassr,Al-Ettifaq,2,2,,,9,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
61,07.11.2013,19:45,Al-Taawon,Al-Shabab,3,3,,,9,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
62,07.11.2013,19:45,Al-Nahda,Al-Ittihad FC,4,4,,,9,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
63,07.11.2013,19:45,Al-Fateh,Al Ahli SC,0,3,,,9,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
64,24.11.2013,19:35,Al-Shabab,Al-Nahda,6,0,,,10,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
65,24.11.2013,19:35,Al-Fateh,Najran,5,2,,,10,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
66,24.11.2013,19:35,Al-Ettifaq,Al Orubah,0,0,,,10,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
67,24.11.2013,19:35,Al Ahli SC,Al-Taawon,1,2,,,10,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
68,25.11.2013,19:35,Al-Raed,Al-Ittihad FC,1,4,,,10,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
69,25.11.2013,19:35,Al-Hilal,Al-Nassr,1,2,,,10,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
70,25.11.2013,19:35,Al-Faisaly,Al-Shoalah,2,0,,,10,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
71,28.11.2013,19:35,Al-Shabab,Al Ahli SC,1,0,,,11,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
72,29.11.2013,15:25,Al Orubah,Al-Nahda,1,1,,,11,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
73,29.11.2013,15:30,Najran,Al-Faisaly,1,0,,,11,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
74,29.11.2013,19:35,Al-Ittihad FC,Al-Nassr,0,3,,,11,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
75,30.11.2013,15:15,Al-Taawon,Al-Raed,2,1,,,11,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
76,30.11.2013,19:35,Al-Shoalah,Al-Hilal,2,2,,,11,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
77,30.11.2013,19:35,Al-Ettifaq,Al-Fateh,2,0,,,11,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
78,06.12.2013,14:55,Al-Fateh,Al-Raed,2,2,,,12,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
79,06.12.2013,15:20,Al-Taawon,Al Orubah,0,1,,,12,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
80,06.12.2013,19:35,Al-Nahda,Al-Hilal,1,2,,,12,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
81,07.12.2013,15:10,Al-Shoalah,Al-Ittihad FC,2,1,,,12,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
82,07.12.2013,15:10,Al-Faisaly,Al-Ettifaq,0,3,,,12,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
83,07.12.2013,19:35,Al-Nassr,Al-Shabab,3,2,,,12,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
84,07.12.2013,19:35,Al Ahli SC,Najran,3,2,,,12,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
85,13.12.2013,15:10,Al-Nassr,Al-Taawon,2,1,,,13,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
86,13.12.2013,15:15,Al-Raed,Al-Shoalah,0,1,,,13,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
87,13.12.2013,15:25,Al Orubah,Al-Shabab,1,1,,,13,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
88,13.12.2013,19:35,Al-Ettifaq,Al Ahli SC,2,0,,,13,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
89,14.12.2013,15:10,Al-Hilal,Al-Fateh,2,0,,,13,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
90,14.12.2013,19:35,Al-Nahda,Al-Faisaly,0,0,,,13,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
91,14.12.2013,19:35,Al-Ittihad FC,Najran,3,2,,,13,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
92,19.12.2013,19:45,Najran,Al-Nassr,2,3,,,14,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
93,19.12.2013,19:45,Al-Ettifaq,Al-Raed,0,1,,,14,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
94,19.12.2013,19:45,Al Ahli SC,Al-Faisaly,1,1,,,14,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
95,20.12.2013,15:10,Al-Shoalah,Al-Nahda,0,0,,,14,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
96,20.12.2013,15:20,Al-Taawon,Al-Fateh,1,0,,,14,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
97,20.12.2013,15:25,Al Orubah,Al-Hilal,2,3,,,14,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
98,20.12.2013,19:45,Al-Ittihad FC,Al-Shabab,1,1,,,14,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
99,27.12.2013,15:15,Al-Shabab,Al-Shoalah,1,3,,,15,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
100,27.12.2013,15:20,Al-Faisaly,Al-Taawon,0,0,,,15,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
101,27.12.2013,19:50,Al-Nahda,Al-Fateh,1,2,,,15,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
102,28.12.2013,15:15,Al-Hilal,Al-Ettifaq,5,1,,,15,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
103,28.12.2013,15:25,Al-Raed,Najran,1,0,,,15,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
104,28.12.2013,19:50,Al-Ittihad FC,Al Orubah,0,0,,,15,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
105,29.12.2013,19:50,Al-Nassr,Al Ahli SC,3,1,,,15,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
106,02.01.2014,15:05,Al-Fateh,Al-Ittihad FC,1,1,,,16,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
107,02.01.2014,19:55,Al-Raed,Al-Shabab,0,0,,,16,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
108,02.01.2014,19:55,Al-Hilal,Al-Faisaly,2,1,,,16,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
109,03.01.2014,15:20,Al-Shoalah,Al-Ettifaq,4,0,,,16,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
110,03.01.2014,15:30,Al-Taawon,Najran,2,0,,,16,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
111,03.01.2014,15:35,Al Orubah,Al Ahli SC,0,4,,,16,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
112,03.01.2014,20:00,Al-Nahda,Al-Nassr,1,4,,,16,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
113,09.01.2014,15:45,Najran,Al-Shoalah,0,1,,,17,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
114,09.01.2014,20:00,Al-Ittihad FC,Al-Hilal,2,2,,,17,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
115,09.01.2014,20:00,Al-Ettifaq,Al-Taawon,3,3,,,17,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
116,10.01.2014,15:05,Al-Fateh,Al-Shabab,2,1,,,17,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
117,10.01.2014,15:25,Al-Nassr,Al-Raed,3,0,,,17,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
118,10.01.2014,15:30,Al-Faisaly,Al Orubah,1,1,,,17,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
119,10.01.2014,20:00,Al Ahli SC,Al-Nahda,3,1,,,17,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
120,16.01.2014,15:30,Al-Shoalah,Al-Nassr,0,3,,,18,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
121,16.01.2014,15:40,Al-Taawon,Al-Ittihad FC,1,1,,,18,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
122,16.01.2014,20:05,Al-Hilal,Al Ahli SC,1,0,,,18,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
123,16.01.2014,20:05,Al-Ettifaq,Najran,0,0,,,18,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
124,17.01.2014,15:30,Al-Shabab,Al-Faisaly,4,3,,,18,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
125,17.01.2014,15:45,Al Orubah,Al-Fateh,2,1,,,18,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
126,17.01.2014,20:05,Al-Nahda,Al-Raed,1,0,,,18,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
127,24.01.2014,15:35,Al-Shabab,Al-Ettifaq,0,0,,,19,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
128,24.01.2014,15:40,Al-Faisaly,Al-Fateh,2,1,,,19,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
129,24.01.2014,15:45,Al-Taawon,Al-Shoalah,0,1,,,19,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
130,24.01.2014,20:10,Al Ahli SC,Al-Ittihad FC,2,1,,,19,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
131,25.01.2014,15:45,Al-Raed,Al-Hilal,0,1,,,19,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
132,25.01.2014,15:50,Najran,Al-Nahda,5,1,,,19,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
133,25.01.2014,20:10,Al-Nassr,Al Orubah,2,1,,,19,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
134,28.01.2014,20:15,Al-Hilal,Al-Taawon,1,0,,,20,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
135,28.01.2014,20:15,Al-Fateh,Al-Nassr,1,2,,,20,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
136,30.01.2014,15:40,Al-Shoalah,Al Ahli SC,1,1,,,20,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
137,30.01.2014,20:15,Najran,Al-Shabab,1,1,,,20,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
138,30.01.2014,20:15,Al-Nahda,Al-Ettifaq,2,0,,,20,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
139,30.01.2014,20:15,Al Orubah,Al-Raed,0,0,,,20,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
140,31.01.2014,20:15,Al-Ittihad FC,Al-Faisaly,1,2,,,20,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
141,06.02.2014,20:20,Al-Shabab,Al-Hilal,1,0,,,21,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
142,06.02.2014,20:20,Al-Raed,Al Ahli SC,0,1,,,21,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
143,06.02.2014,20:20,Al Orubah,Najran,1,1,,,21,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
144,07.02.2014,20:20,Al-Taawon,Al-Nahda,4,1,,,21,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
145,07.02.2014,20:20,Al-Nassr,Al-Faisaly,4,0,,,21,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
146,07.02.2014,20:20,Al-Fateh,Al-Shoalah,3,1,,,21,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
147,07.02.2014,20:20,Al-Ettifaq,Al-Ittihad FC,2,5,,,21,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
148,13.02.2014,20:25,Al-Shoalah,Al Orubah,1,2,,,22,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
149,13.02.2014,20:25,Al-Shabab,Al-Taawon,1,0,,,22,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
150,13.02.2014,20:25,Al-Hilal,Najran,2,0,,,22,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
151,13.02.2014,20:25,Al-Faisaly,Al-Raed,3,2,,,22,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
152,14.02.2014,20:25,Al-Ittihad FC,Al-Nahda,2,1,,,22,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
153,14.02.2014,20:25,Al-Ettifaq,Al-Nassr,1,2,,,22,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
154,14.02.2014,20:25,Al Ahli SC,Al-Fateh,4,0,,,22,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
155,21.02.2014,20:20,Najran,Al-Fateh,1,1,,,23,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
156,21.02.2014,20:20,Al-Nassr,Al-Hilal,3,4,,,23,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
157,21.02.2014,20:20,Al-Nahda,Al-Shabab,4,1,,,23,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
158,21.02.2014,20:20,Al-Ittihad FC,Al-Raed,1,2,,,23,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
159,22.02.2014,15:55,Al-Taawon,Al Ahli SC,1,1,,,23,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
160,22.02.2014,20:20,Al-Shoalah,Al-Faisaly,1,1,,,23,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
161,22.02.2014,20:20,Al Orubah,Al-Ettifaq,1,4,,,23,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
162,22.03.2014,20:25,Al-Raed,Al-Taawon,0,0,,,24,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
163,22.03.2014,20:25,Al-Nahda,Al Orubah,2,2,,,24,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
164,22.03.2014,20:25,Al-Faisaly,Najran,1,0,,,24,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
165,23.03.2014,20:25,Al-Nassr,Al-Ittihad FC,3,1,,,24,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
166,23.03.2014,20:25,Al-Hilal,Al-Shoalah,2,0,,,24,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
167,23.03.2014,20:25,Al-Fateh,Al-Ettifaq,2,0,,,24,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
168,23.03.2014,20:25,Al Ahli SC,Al-Shabab,1,1,,,24,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
169,28.03.2014,20:35,Najran,Al Ahli SC,0,5,,,25,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
170,28.03.2014,20:35,Al-Shabab,Al-Nassr,1,1,,,25,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
171,28.03.2014,20:35,Al-Raed,Al-Fateh,2,1,,,25,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
172,28.03.2014,20:35,Al-Ittihad FC,Al-Shoalah,4,1,,,25,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
173,28.03.2014,20:35,Al-Hilal,Al-Nahda,6,0,,,25,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
174,28.03.2014,20:35,Al-Ettifaq,Al-Faisaly,1,1,,,25,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
175,28.03.2014,20:35,Al Orubah,Al-Taawon,0,0,,,25,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
176,06.04.2014,20:35,Najran,Al-Ittihad FC,2,0,,,26,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
177,06.04.2014,20:35,Al-Taawon,Al-Nassr,1,1,,,26,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
178,06.04.2014,20:35,Al-Shoalah,Al-Raed,1,1,,,26,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
179,06.04.2014,20:35,Al-Shabab,Al Orubah,1,3,,,26,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
180,06.04.2014,20:35,Al-Fateh,Al-Hilal,0,1,,,26,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
181,06.04.2014,20:35,Al-Faisaly,Al-Nahda,2,1,,,26,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
182,06.04.2014,20:35,Al Ahli SC,Al-Ettifaq,2,1,,,26,,,2013-2014,2013,2014,FS,SPL-2013-2014-FS.csv
1,08.08. 2014,20:45,Al-Ittihad FC,Al-Faisaly,2,1,,,2,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
2,08.08.2014,20:45,Al-Hilal,Al Orubah,4,1,,,2,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
3,13.08.2014,20:50,Al-Shoalah,Al-Hilal,1,3,,,1,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
4,13.08.2014,20:50,Al-Ittihad FC,Al-Fateh,1,0,,,1,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
5,15.08.2014,19:40,Al Orubah,Al-Taawon,4,3,,,1,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
6,15.08.2014,20:50,Al-Faisaly,Al-Raed,1,0,,,1,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
7,15.08.2014,21:15,Al-Nassr,Najran,4,1,,,1,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
8,16.08.2014,20:50,Al-Shabab,Al Khaleej,2,0,,,1,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
9,16.08.2014,20:50,Al Ahli SC,Hajer,6,1,,,1,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
10,22.08.2014,18:50,Hajer,Al-Taawon,2,0,,,2,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
11,22.08.2014,18:50,Al Khaleej,Al-Shoalah,1,1,,,2,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
12,23.08.2014,20:45,Najran,Al Ahli SC,1,1,,,2,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
13,23.08.2014,20:45,Al-Raed,Al-Nassr,1,2,,,2,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
14,23.08.2014,20:45,Al-Fateh,Al-Shabab,0,2,,,2,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
15,29.08.2014,18:45,Al-Fateh,Al-Faisaly,1,2,,,3,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
16,29.08.2014,20:40,Al-Shabab,Hajer,2,0,,,3,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
17,30.08.2014,19:25,Al Orubah,Al-Raed,2,1,,,3,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
18,30.08.2014,20:40,Al-Taawon,Najran,0,0,,,3,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
19,30.08.2014,20:40,Al Khaleej,Al-Nassr,0,1,,,3,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
20,31.08.2014,18:55,Al-Shoalah,Al-Ittihad FC,1,3,,,3,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
21,31.08.2014,20:40,Al-Hilal,Al Ahli SC,0,0,,,3,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
22,11.09.2014,18:45,Al-Faisaly,Hajer,2,0,,,4,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
23,11.09.2014,20:25,Al-Raed,Al-Taawon,0,0,,,4,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
24,12.09.2014,20:25,Al-Shabab,Al-Shoalah,2,1,,,4,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
25,12.09.2014,20:25,Al-Ittihad FC,Al Orubah,2,1,,,4,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
26,12.09.2014,20:25,Al-Hilal,Najran,2,1,,,4,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
27,13.09.2014,20:25,Al-Nassr,Al-Fateh,4,2,,,4,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
28,13.09.2014,20:25,Al Ahli SC,Al Khaleej,2,1,,,4,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
29,17.09.2014,18:20,Hajer,Al-Raed,2,1,,,5,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
30,17.09.2014,19:00,Al Orubah,Al-Faisaly,1,1,,,5,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
31,17.09.2014,20:20,Al Ahli SC,Al-Shabab,0,0,,,5,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
32,18.09.2014,20:20,Al-Taawon,Al-Fateh,1,2,,,5,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
33,18.09.2014,20:20,Al-Shoalah,Al-Nassr,1,2,,,5,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
34,19.09.2014,20:20,Najran,Al-Ittihad FC,1,2,,,5,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
35,19.09.2014,20:20,Al-Hilal,Al Khaleej,3,0,,,5,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
36,24.09.2014,20:15,Al-Fateh,Al-Hilal,1,2,,,6,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
37,26.09.2014,20:15,Al-Raed,Al-Ittihad FC,0,1,,,6,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
38,27.09.2014,18:25,Al-Shoalah,Al Ahli SC,0,2,,,6,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
39,27.09.2014,18:30,Al-Faisaly,Al-Taawon,2,2,,,6,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
40,27.09.2014,20:15,Al-Shabab,Najran,2,1,,,6,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
41,28.09.2014,18:10,Al Khaleej,Hajer,2,2,,,6,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
42,28.09.2014,20:15,Al-Nassr,Al Orubah,2,1,,,6,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
43,16.10.2014,17:50,Hajer,Al Orubah,1,0,,,7,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
44,16.10.2014,18:20,Najran,Al-Faisaly,0,1,,,7,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
45,16.10.2014,19:55,Al-Taawon,Al-Shoalah,3,0,,,7,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
46,17.10.2014,17:50,Al-Fateh,Al-Raed,3,2,,,7,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
47,17.10.2014,19:55,Al-Ittihad FC,Al Khaleej,2,1,,,7,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
48,17.10.2014,19:55,Al-Hilal,Al-Shabab,0,1,,,7,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
49,18.10.2014,19:55,Al Ahli SC,Al-Nassr,2,1,,,7,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
50,24.10.2014,17:45,Hajer,Najran,0,3,,,8,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
51,24.10.2014,18:30,Al Orubah,Al Khaleej,2,2,,,8,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
52,24.10.2014,19:50,Al-Faisaly,Al-Shabab,1,3,,,8,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
53,25.10.2014,18:00,Al-Shoalah,Al-Fateh,1,0,,,8,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
54,25.10.2014,19:50,Al-Raed,Al Ahli SC,2,4,,,8,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
55,25.10.2014,20:00,Al-Nassr,Al-Ittihad FC,2,1,,,8,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
56,30.10.2014,17:35,Al Khaleej,Al-Fateh,2,2,,,9,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
57,30.10.2014,19:45,Al-Taawon,Al-Nassr,0,1,,,9,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
58,30.10.2014,19:45,Al-Shabab,Al-Raed,0,0,,,9,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
59,30.10.2014,19:45,Al Ahli SC,Al Orubah,2,0,,,9,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
60,31.10.2014,18:10,Najran,Al-Shoalah,3,1,,,9,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
61,31.10.2014,19:45,Al-Ittihad FC,Hajer,0,1,,,9,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
62,29.11.2014,14:55,Al-Fateh,Najran,2,1,,,10,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
63,29.11.2014,15:05,Al-Shoalah,Al Orubah,0,0,,,10,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
64,29.11.2014,17:50,Al-Raed,Al Khaleej,1,2,,,10,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
65,30.11.2014,19:35,Hajer,Al-Nassr,0,4,,,10,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
66,30.11.2014,19:35,Al-Shabab,Al-Taawon,1,2,,,10,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
67,30.11.2014,19:35,Al Ahli SC,Al-Faisaly,1,1,,,10,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
68,01.12.2014,19:45,Al-Ittihad FC,Al-Hilal,0,0,,,10,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
69,04.12.2014,17:25,Al Khaleej,Najran,0,1,,,11,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
70,04.12.2014,17:45,Al-Shoalah,Hajer,3,1,,,11,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
71,04.12.2014,19:35,Al-Nassr,Al-Faisaly,0,0,,,11,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
72,04.12.2014,19:35,Al-Fateh,Al Ahli SC,0,1,,,11,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
73,05.12.2014,15:20,Al-Taawon,Al-Ittihad FC,4,3,,,11,,,2014-2015,2014,2015,FS,SPL-2014-2015-FS.csv
